,Gene names,BCC LFQ intensity 12_1L,BCC LFQ intensity 12_3L,BCC LFQ intensity 12_5L,BCC LFQ intensity 27_1L,BCC LFQ intensity 27_3L,BCC LFQ intensity 27_5L,BCC LFQ intensity 39_1L,BCC LFQ intensity 39_3L,BCC LFQ intensity 39_5L,BCC LFQ intensity 89_1L,BCC LFQ intensity 89_3L,BCC LFQ intensity 89_5L,BCC LFQ intensity 72_3L,BCC LFQ intensity 103_1L,BCC LFQ intensity 103_3L,BCC LFQ intensity 103_5L,BCC LFQ intensity 107_3L,BCC LFQ intensity 111_3L,BCC LFQ intensity 49_3L,BCC LFQ intensity 105_3L,BCC LFQ intensity 16_3L,BCC LFQ intensity 99_1L,BCC LFQ intensity 99_3L,BCC LFQ intensity 99_5L,BCC LFQ intensity 109_3L,BCC LFQ intensity 73_1L,BCC LFQ intensity 73_3L,BCC LFQ intensity 73_5L,BCC LFQ intensity 92_1L,BCC LFQ intensity 92_3L,BCC LFQ intensity 92_5L,BCC LFQ intensity 54_1L,BCC LFQ intensity 54_3L,BCC LFQ intensity 54_5L,BCC LFQ intensity 104_1L,BCC LFQ intensity 104_3L,BCC LFQ intensity 104_5L,SCC LFQ intensity 21_1L,SCC LFQ intensity 21_3L,SCC LFQ intensity 21_5L,SCC LFQ intensity 31_1L,SCC LFQ intensity 31_3L,SCC LFQ intensity 31_5L,SCC LFQ intensity 32_1L,SCC LFQ intensity 32_3L,SCC LFQ intensity 32_5L,SCC LFQ intensity 90_1L,SCC LFQ intensity 90_3L,SCC LFQ intensity 90_5L,SCC LFQ intensity 59_3L,SCC LFQ intensity 88_3L,SCC LFQ intensity 110_3L,SCC LFQ intensity 45_3L,SCC LFQ intensity 60_3L,SCC LFQ intensity 95_3L,SCC LFQ intensity 101_3L,SCC&BCC LFQ intensity 25_1L,SCC&BCC LFQ intensity 25_3L,SCC&BCC LFQ intensity 25_5L,keratosis LFQ intensity 33_1L,keratosis LFQ intensity 33_3L,keratosis LFQ intensity 33_5L
1661,TTC37,184550000.0,10904000.0,28343000.0,32295000.0,64523000.0,31901000.0,11230000.0,11802000.0,15885000.0,25846000.0,61130000.0,20835000.0,7218000.0,23304000.0,7978700.0,18883000.0,15499000.0,0.0,10827000.0,13933000.0,22722000.0,35134000.0,20559000.0,20901000.0,29272000.0,17571000.0,25151000.0,59927000.0,22013000.0,35340000.0,40023000.0,0.0,0.0,16630000.0,11394000.0,15726000.0,24516000.0,17901000.0,10624000.0,7895200.0,0.0,0.0,0.0,27674000.0,16109000.0,0.0,18280000.0,22616000.0,17353000.0,9791000.0,11078000.0,6453900.0,0.0,23623000.0,0.0,0.0,16909000.0,20239000.0,25956000.0,18713000.0,24015000.0,0.0
1662,GIGYF2,31595000.0,278110000.0,78873000.0,78171000.0,79823000.0,161650000.0,23110000.0,85713000.0,25590000.0,18063000.0,38529000.0,19177000.0,17490000.0,11706000.0,38006000.0,7241300.0,11413000.0,8388200.0,18628000.0,28248000.0,24967000.0,27739000.0,19146000.0,21085000.0,45655000.0,96368000.0,48526000.0,58742000.0,24038000.0,34607000.0,18511000.0,6254800.0,0.0,25292000.0,30715000.0,10121000.0,63139000.0,58763000.0,30386000.0,0.0,70043000.0,57967000.0,77237000.0,92652000.0,62042000.0,78052000.0,15992000.0,22583000.0,0.0,28637000.0,0.0,21104000.0,3709900.0,28616000.0,2700500.0,0.0,24434000.0,66003000.0,74932000.0,20008000.0,84203000.0,77183000.0
1663,NCCRP1,1850300000.0,1746700000.0,2013700000.0,583200000.0,359110000.0,614860000.0,336530000.0,31855000.0,565610000.0,418860000.0,29162000.0,321070000.0,96506000.0,273530000.0,360980000.0,328250000.0,153480000.0,136760000.0,9084900.0,167260000.0,143070000.0,528150000.0,200460000.0,245710000.0,169740000.0,209860000.0,63604000.0,74136000.0,153720000.0,8338800.0,40502000.0,119090000.0,85404000.0,78908000.0,76149000.0,353390000.0,303560000.0,1721100000.0,1647600000.0,1235900000.0,962760000.0,515670000.0,360870000.0,3330000000.0,1023900000.0,2698500000.0,487700000.0,31056000.0,469150000.0,209590000.0,483010000.0,509820000.0,168600000.0,236020000.0,9540200.0,3082600000.0,702330000.0,814600000.0,526390000.0,1923500000.0,1445400000.0,2189100000.0
1664,EPM2AIP1,88780000.0,0.0,54690000.0,587160000.0,622580000.0,97250000.0,56913000.0,108720000.0,154780000.0,8579900.0,62593000.0,7725400.0,69038000.0,24858000.0,9186000.0,12164000.0,47370000.0,61140000.0,19054000.0,53812000.0,26952000.0,8314000.0,60712000.0,14556000.0,12467000.0,18875000.0,161680000.0,273100000.0,13661000.0,108250000.0,74415000.0,0.0,14608000.0,26398000.0,11002000.0,17665000.0,10646000.0,17497000.0,67800000.0,62848000.0,37198000.0,17886000.0,44516000.0,18910000.0,11697000.0,0.0,0.0,8082400.0,0.0,7686100.0,0.0,8249600.0,0.0,9760700.0,0.0,0.0,65785000.0,56624000.0,66791000.0,0.0,20345000.0,37184000.0
1665,HDGFL2,147990000.0,283690000.0,191050000.0,696770000.0,810190000.0,619320000.0,350550000.0,311600000.0,375690000.0,72795000.0,279540000.0,69233000.0,133040000.0,22636000.0,51907000.0,15071000.0,52166000.0,166450000.0,97166000.0,70656000.0,304800000.0,55897000.0,358800000.0,197430000.0,73621000.0,89238000.0,326570000.0,287340000.0,27586000.0,163470000.0,136690000.0,16726000.0,28184000.0,59486000.0,11700000.0,40633000.0,48761000.0,82864000.0,89310000.0,123490000.0,250120000.0,299120000.0,368470000.0,255990000.0,248470000.0,148140000.0,44461000.0,68884000.0,20627000.0,142620000.0,0.0,364320000.0,21546000.0,55290000.0,25070000.0,0.0,256790000.0,234080000.0,238910000.0,193440000.0,219390000.0,235930000.0
1666,NLRX1,290600000.0,100940000.0,180450000.0,29595000.0,31337000.0,68726000.0,38555000.0,0.0,27166000.0,9752600.0,8112100.0,9770800.0,0.0,12376000.0,0.0,10101000.0,9556700.0,7141300.0,0.0,9610300.0,0.0,18174000.0,11138000.0,6748300.0,6302400.0,9566700.0,7709900.0,14577000.0,51018000.0,8992700.0,11727000.0,0.0,10541000.0,0.0,5132600.0,0.0,4887000.0,51720000.0,78732000.0,96950000.0,43840000.0,12003000.0,19577000.0,138430000.0,57714000.0,74877000.0,11739000.0,3953300.0,9118800.0,13669000.0,9641700.0,0.0,17077000.0,10246000.0,0.0,0.0,17930000.0,20920000.0,98744000.0,57030000.0,51628000.0,46507000.0
1667,ERC1,52437000.0,60802000.0,49082000.0,125450000.0,96382000.0,152280000.0,0.0,58479000.0,76735000.0,0.0,50761000.0,17054000.0,40052000.0,27718000.0,12014000.0,37369000.0,39320000.0,68451000.0,31830000.0,34405000.0,73049000.0,26630000.0,66736000.0,36028000.0,24251000.0,75961000.0,147450000.0,134640000.0,15822000.0,54154000.0,80892000.0,14578000.0,41792000.0,57400000.0,41500000.0,10894000.0,42311000.0,91680000.0,44566000.0,0.0,69458000.0,198420000.0,96807000.0,54682000.0,98211000.0,58972000.0,28279000.0,72999000.0,78865000.0,212790000.0,52310000.0,111930000.0,46873000.0,37501000.0,65298000.0,55177000.0,52497000.0,49594000.0,44089000.0,0.0,62230000.0,53110000.0
1668,SERPINA12,86187000.0,54691000.0,162080000.0,0.0,0.0,95348000.0,0.0,0.0,40999000.0,393260000.0,0.0,290700000.0,0.0,54560000.0,0.0,44377000.0,27337000.0,20045000.0,0.0,0.0,0.0,0.0,0.0,1837100.0,0.0,17983000.0,17937000.0,10621000.0,13584000.0,76970000.0,23574000.0,83423000.0,37019000.0,36314000.0,22740000.0,48801000.0,35196000.0,16366000.0,384200000.0,468720000.0,0.0,0.0,0.0,33442000.0,0.0,114310000.0,38126000.0,6826600.0,42955000.0,0.0,14285000.0,0.0,0.0,0.0,0.0,99913000.0,118330000.0,50765000.0,308550000.0,238250000.0,43722000.0,305800000.0
1669,FAM114A1,120500000.0,194210000.0,167140000.0,249900000.0,190590000.0,226680000.0,231700000.0,146720000.0,202000000.0,53446000.0,66116000.0,24500000.0,79295000.0,70708000.0,50904000.0,73659000.0,45444000.0,40952000.0,105310000.0,90549000.0,67252000.0,31538000.0,50452000.0,7404700.0,57827000.0,67765000.0,83799000.0,109170000.0,80456000.0,50183000.0,68514000.0,70951000.0,187230000.0,85514000.0,117630000.0,61055000.0,118510000.0,349090000.0,275610000.0,231840000.0,287640000.0,408930000.0,360440000.0,253310000.0,284070000.0,408180000.0,63253000.0,84422000.0,54658000.0,54161000.0,15483000.0,46237000.0,195430000.0,58225000.0,66887000.0,0.0,151650000.0,174640000.0,196740000.0,204790000.0,266810000.0,209070000.0
1670,PARP9,29423000.0,14439000.0,0.0,0.0,0.0,0.0,27683000.0,11889000.0,28098000.0,6035400.0,21049000.0,0.0,3424400.0,0.0,6429600.0,12705000.0,15604000.0,4305500.0,8212800.0,13393000.0,8503300.0,11136000.0,17977000.0,6701700.0,9466200.0,15284000.0,8825800.0,23234000.0,12164000.0,39928000.0,6154300.0,11123000.0,0.0,9988000.0,9965400.0,53248000.0,0.0,86193000.0,0.0,18538000.0,70083000.0,112450000.0,97879000.0,121330000.0,147580000.0,63805000.0,0.0,105140000.0,0.0,10491000.0,19384000.0,29915000.0,14254000.0,35001000.0,0.0,0.0,58480000.0,242230000.0,56291000.0,46001000.0,89383000.0,45960000.0
1671,CPSF7,809620000.0,596960000.0,862390000.0,1579800000.0,1364800000.0,1395400000.0,433560000.0,551340000.0,554630000.0,81083000.0,240930000.0,68399000.0,257580000.0,91400000.0,127290000.0,66517000.0,245190000.0,324060000.0,286600000.0,183510000.0,440030000.0,238460000.0,532880000.0,259190000.0,267280000.0,223580000.0,317950000.0,247340000.0,111250000.0,327410000.0,292190000.0,25701000.0,29861000.0,138450000.0,48471000.0,135810000.0,132690000.0,566010000.0,433180000.0,606800000.0,580400000.0,412680000.0,461440000.0,480030000.0,529390000.0,410450000.0,109160000.0,244010000.0,26569000.0,426430000.0,46501000.0,670300000.0,43841000.0,291090000.0,83620000.0,54884000.0,978390000.0,1244400000.0,657130000.0,463040000.0,587490000.0,545480000.0
1672,ARFGAP2,254590000.0,270310000.0,202330000.0,220110000.0,213310000.0,182130000.0,52086000.0,76797000.0,141980000.0,45803000.0,59413000.0,36683000.0,30044000.0,54667000.0,21607000.0,36501000.0,51921000.0,77948000.0,43448000.0,66386000.0,72792000.0,86638000.0,89085000.0,66335000.0,49065000.0,40693000.0,86423000.0,92458000.0,43494000.0,146500000.0,72813000.0,19779000.0,19517000.0,49545000.0,26681000.0,68658000.0,28677000.0,189060000.0,147250000.0,112030000.0,119720000.0,116990000.0,171460000.0,196810000.0,63681000.0,82169000.0,36158000.0,118410000.0,43637000.0,206300000.0,70764000.0,39947000.0,50769000.0,63932000.0,44804000.0,12132000.0,228330000.0,211400000.0,198860000.0,172910000.0,177200000.0,155730000.0
1673,STT3B,521820000.0,350000000.0,454600000.0,307050000.0,217170000.0,435170000.0,246820000.0,303440000.0,293510000.0,77029000.0,206680000.0,54555000.0,157340000.0,96665000.0,115380000.0,67017000.0,69168000.0,54683000.0,15344000.0,151910000.0,97081000.0,99201000.0,107990000.0,99091000.0,145190000.0,143460000.0,115880000.0,151700000.0,117360000.0,93030000.0,128930000.0,62290000.0,60379000.0,75512000.0,50023000.0,60037000.0,65942000.0,306680000.0,261080000.0,378690000.0,402380000.0,90659000.0,404660000.0,376850000.0,278530000.0,257810000.0,37018000.0,234430000.0,58257000.0,53376000.0,14117000.0,318030000.0,26587000.0,82649000.0,108600000.0,55382000.0,384540000.0,559820000.0,313530000.0,288460000.0,470480000.0,271660000.0
1674,GPT2,82974000.0,501960000.0,178160000.0,25377000.0,59985000.0,10414000.0,0.0,4207200.0,27795000.0,0.0,0.0,0.0,0.0,14971000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9414100.0,0.0,8044000.0,0.0,6854100.0,7827200.0,7061500.0,0.0,7093600.0,0.0,0.0,0.0,0.0,0.0,0.0,13807000.0,9187600.0,12974000.0,0.0,0.0,0.0,33632000.0,0.0,3657400.0,7087700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22108000.0,4456500.0,0.0,36078000.0,0.0,36729000.0
1675,ABHD5,840280000.0,1861100000.0,1038700000.0,0.0,0.0,6407500.0,0.0,0.0,21184000.0,0.0,0.0,17574000.0,0.0,207340000.0,0.0,25079000.0,5250400.0,0.0,0.0,0.0,1821500.0,7905000.0,2594300.0,4030300.0,0.0,0.0,0.0,0.0,55634000.0,0.0,21206000.0,0.0,0.0,0.0,0.0,20863000.0,23284000.0,2945700.0,356300000.0,202760000.0,0.0,0.0,1019400.0,48777000.0,11166000.0,0.0,46087000.0,0.0,70433000.0,0.0,0.0,0.0,0.0,24088000.0,0.0,9908400.0,54400000.0,0.0,0.0,7949400.0,7629200.0,2564600.0
1676,MZB1,6268300000.0,6741700000.0,1791900000.0,53742000.0,0.0,0.0,1535900000.0,1498900000.0,345030000.0,128550000.0,1860800000.0,69578000.0,10705000000.0,449720000.0,1219400000.0,722010000.0,7077000.0,329610000.0,1988400000.0,3147400000.0,89291000.0,201720000.0,361590000.0,79586000.0,3939800000.0,2207900000.0,893660000.0,1344800000.0,237620000.0,23198000.0,105900000.0,0.0,0.0,8389100.0,30404000.0,8892900.0,2899600.0,464370000.0,717870000.0,1651600000.0,17931000000.0,4110000000.0,7742600000.0,277110000.0,408570000.0,762640000.0,205140000.0,83519000.0,76203000.0,810980000.0,573160000.0,84590000.0,1044800000.0,1227500000.0,17819000.0,0.0,237340000.0,737920000.0,804120000.0,1701400000.0,10382000000.0,4547000000.0
1677,GGH,281120000.0,235660000.0,330220000.0,301970000.0,191530000.0,154150000.0,124060000.0,84113000.0,196960000.0,67109000.0,86821000.0,52125000.0,70661000.0,57011000.0,125150000.0,58595000.0,55045000.0,61842000.0,32770000.0,75653000.0,37594000.0,86378000.0,77270000.0,98951000.0,48874000.0,101270000.0,39654000.0,77832000.0,69610000.0,183440000.0,79625000.0,43662000.0,31625000.0,26970000.0,71692000.0,119850000.0,66580000.0,565610000.0,203530000.0,456130000.0,332180000.0,63479000.0,168350000.0,135550000.0,164140000.0,458650000.0,63384000.0,95427000.0,69836000.0,58135000.0,94980000.0,18694000.0,67278000.0,72376000.0,152930000.0,475260000.0,427940000.0,596070000.0,342580000.0,531690000.0,184920000.0,470290000.0
1678,FKBP10,133930000.0,231920000.0,132690000.0,367970000.0,103570000.0,228680000.0,128590000.0,480910000.0,300160000.0,34518000.0,94516000.0,9150700.0,310420000.0,16036000.0,223180000.0,25019000.0,69397000.0,147710000.0,458460000.0,150430000.0,291800000.0,68669000.0,77165000.0,69655000.0,236490000.0,250080000.0,129110000.0,75273000.0,44527000.0,92781000.0,180210000.0,186150000.0,294980000.0,197650000.0,8597700.0,9433100.0,18801000.0,427700000.0,251600000.0,228360000.0,739450000.0,929310000.0,1022600000.0,136700000.0,312860000.0,211660000.0,56611000.0,325690000.0,13067000.0,106630000.0,53568000.0,40917000.0,104490000.0,88304000.0,26331000.0,0.0,51586000.0,109380000.0,109990000.0,40436000.0,172150000.0,22945000.0
1679,OPTN,33183000.0,44336000.0,71941000.0,91825000.0,73254000.0,283050000.0,47574000.0,77847000.0,95928000.0,149700000.0,21358000.0,75658000.0,78351000.0,45040000.0,31576000.0,45378000.0,43858000.0,9249400.0,182180000.0,77044000.0,132370000.0,23692000.0,52861000.0,49516000.0,63925000.0,22936000.0,33411000.0,27571000.0,117900000.0,9843900.0,32458000.0,84760000.0,21951000.0,90757000.0,52134000.0,23828000.0,40083000.0,226880000.0,113380000.0,158790000.0,177990000.0,231170000.0,257820000.0,175370000.0,125020000.0,172920000.0,27222000.0,90553000.0,35695000.0,191740000.0,8362800.0,12951000.0,48830000.0,64427000.0,19866000.0,10057000.0,161140000.0,240970000.0,195700000.0,30748000.0,186540000.0,152140000.0
1680,PTCD3,306950000.0,196190000.0,153050000.0,33845000.0,58082000.0,85921000.0,34043000.0,16690000.0,49150000.0,6789700.0,9219000.0,0.0,0.0,8103000.0,5649800.0,5060700.0,9305400.0,15893000.0,10912000.0,12010000.0,0.0,13316000.0,8057100.0,15998000.0,0.0,8020000.0,13801000.0,28839000.0,7246300.0,7660200.0,16512000.0,0.0,7014400.0,13575000.0,6671300.0,6234100.0,8375700.0,31125000.0,56040000.0,16754000.0,38764000.0,12409000.0,56650000.0,71912000.0,79335000.0,0.0,0.0,9431000.0,0.0,11165000.0,0.0,13218000.0,16519000.0,17588000.0,13482000.0,0.0,65580000.0,63395000.0,12934000.0,36496000.0,102440000.0,40268000.0
1681,PAWR,241480000.0,372450000.0,312670000.0,1148600000.0,754650000.0,765940000.0,230720000.0,286800000.0,326610000.0,61465000.0,99154000.0,91872000.0,114540000.0,58328000.0,68297000.0,51000000.0,98138000.0,60295000.0,53701000.0,253590000.0,379370000.0,72617000.0,214330000.0,91304000.0,96849000.0,231230000.0,345230000.0,228610000.0,50281000.0,64219000.0,56067000.0,59915000.0,53097000.0,90653000.0,40493000.0,59699000.0,59729000.0,408270000.0,201250000.0,193170000.0,217110000.0,366930000.0,286520000.0,202380000.0,208390000.0,193650000.0,82196000.0,61586000.0,59298000.0,39811000.0,60148000.0,27907000.0,11865000.0,37685000.0,20883000.0,0.0,104430000.0,212670000.0,240610000.0,142880000.0,133910000.0,179370000.0
1682,CDK5RAP3,250250000.0,133740000.0,202840000.0,209550000.0,242040000.0,122700000.0,111670000.0,128800000.0,137470000.0,23692000.0,105930000.0,17833000.0,71908000.0,45187000.0,33110000.0,78553000.0,34604000.0,13493000.0,43044000.0,40713000.0,40533000.0,34515000.0,41458000.0,31325000.0,45258000.0,31678000.0,30471000.0,24876000.0,49488000.0,36043000.0,34537000.0,0.0,0.0,39820000.0,25509000.0,49730000.0,27651000.0,182030000.0,123480000.0,170820000.0,163160000.0,123430000.0,147310000.0,192140000.0,124350000.0,143260000.0,27327000.0,110830000.0,42260000.0,48960000.0,47457000.0,25383000.0,43696000.0,36057000.0,27751000.0,0.0,172900000.0,188510000.0,110660000.0,138590000.0,192790000.0,152180000.0
1683,PDLIM2,250130000.0,525100000.0,474090000.0,941380000.0,1001300000.0,488060000.0,179330000.0,153880000.0,393800000.0,221350000.0,71194000.0,218960000.0,85431000.0,156090000.0,34244000.0,105620000.0,324560000.0,81932000.0,117970000.0,112630000.0,176240000.0,40403000.0,371080000.0,141950000.0,47936000.0,219530000.0,437610000.0,286340000.0,125590000.0,569980000.0,430250000.0,9277600.0,39936000.0,143450000.0,68002000.0,132610000.0,130170000.0,175030000.0,242050000.0,308920000.0,125940000.0,233570000.0,145570000.0,264900000.0,87002000.0,169940000.0,87629000.0,34035000.0,68774000.0,6396300.0,0.0,0.0,35016000.0,59275000.0,0.0,20937000.0,316040000.0,391610000.0,716950000.0,270740000.0,258600000.0,361420000.0
1684,IPO9,192870000.0,98941000.0,136850000.0,169180000.0,265680000.0,170580000.0,127020000.0,100920000.0,105070000.0,39166000.0,131420000.0,13538000.0,12260000.0,24303000.0,19433000.0,34744000.0,7840100.0,43048000.0,24508000.0,33611000.0,31635000.0,27648000.0,55324000.0,39459000.0,15045000.0,23681000.0,43301000.0,52876000.0,18314000.0,57240000.0,53068000.0,11201000.0,0.0,6075800.0,4465100.0,10676000.0,23454000.0,173540000.0,115780000.0,124250000.0,135030000.0,134300000.0,152030000.0,135490000.0,134690000.0,141570000.0,15430000.0,87657000.0,12283000.0,11762000.0,13734000.0,265570000.0,16608000.0,52969000.0,8233600.0,0.0,282900000.0,270200000.0,154780000.0,153180000.0,91758000.0,100560000.0
1685,GFM1,81486000.0,99678000.0,73222000.0,46369000.0,28635000.0,35759000.0,16872000.0,74167000.0,44857000.0,0.0,11610000.0,0.0,4109400.0,10599000.0,6615700.0,6592100.0,8091800.0,19941000.0,12129000.0,5781000.0,8927500.0,14713000.0,11562000.0,16270000.0,13153000.0,5831600.0,6085300.0,4761500.0,8118200.0,6488000.0,14042000.0,10349000.0,0.0,0.0,9399200.0,10767000.0,15350000.0,37894000.0,49241000.0,57149000.0,41172000.0,33545000.0,24202000.0,67870000.0,51704000.0,44822000.0,5840300.0,11480000.0,5643300.0,13151000.0,0.0,27725000.0,11769000.0,15106000.0,0.0,0.0,146820000.0,151640000.0,47757000.0,8280700.0,37417000.0,38868000.0
1686,ACOX2,280630000.0,218300000.0,326940000.0,0.0,0.0,0.0,0.0,0.0,0.0,5525600.0,8570700.0,4770500.0,7950500.0,567870000.0,8222800.0,6918500.0,6009400.0,10276000.0,0.0,10439000.0,0.0,7156800.0,7369700.0,8205100.0,7993500.0,0.0,0.0,0.0,28835000.0,0.0,19831000.0,22127000.0,6023200.0,0.0,6270200.0,0.0,2720000.0,0.0,0.0,75323000.0,0.0,0.0,0.0,0.0,0.0,0.0,8518600.0,9227200.0,8603100.0,0.0,0.0,0.0,0.0,9280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687,TBCB,186630000.0,207040000.0,152540000.0,535550000.0,368360000.0,257150000.0,247490000.0,325140000.0,308780000.0,73523000.0,205940000.0,50152000.0,96305000.0,119880000.0,90912000.0,101080000.0,83501000.0,48137000.0,141250000.0,115550000.0,133010000.0,71900000.0,107910000.0,109460000.0,146730000.0,54123000.0,109040000.0,67090000.0,58902000.0,100410000.0,72526000.0,127920000.0,95969000.0,56258000.0,82061000.0,112470000.0,39395000.0,244000000.0,165840000.0,169380000.0,262390000.0,237540000.0,237820000.0,280370000.0,244530000.0,375600000.0,84785000.0,134570000.0,84406000.0,71939000.0,43522000.0,232600000.0,61428000.0,64986000.0,26575000.0,36907000.0,254870000.0,391500000.0,207970000.0,266510000.0,268780000.0,220250000.0
1688,TM9SF2,376360000.0,191780000.0,248000000.0,119820000.0,219910000.0,85489000.0,247180000.0,268130000.0,268670000.0,77693000.0,256960000.0,80131000.0,60763000.0,98167000.0,182990000.0,80722000.0,67081000.0,43581000.0,9399200.0,89252000.0,42636000.0,91073000.0,133000000.0,97685000.0,113350000.0,175620000.0,132710000.0,168820000.0,90357000.0,34777000.0,139220000.0,56519000.0,12465000.0,68252000.0,47482000.0,25409000.0,53569000.0,279750000.0,156070000.0,324480000.0,277450000.0,195500000.0,178100000.0,212550000.0,353460000.0,317320000.0,72681000.0,265840000.0,57640000.0,67893000.0,44375000.0,48498000.0,32585000.0,217350000.0,87696000.0,16887000.0,21149000.0,177170000.0,144710000.0,175780000.0,292490000.0,60141000.0
1689,CFHR5,8223900.0,15884000.0,199320000.0,0.0,0.0,295030000.0,0.0,14348000.0,73838000.0,7264000.0,3281200.0,9942700.0,41738000.0,10448000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29216000.0,0.0,0.0,0.0,0.0,0.0,3931000.0,0.0,0.0,0.0,0.0,24146000.0,32447000.0,0.0,0.0,0.0,0.0,16958000.0,44310000.0,26541000.0,0.0,9495600.0,49094000.0,0.0,0.0,7757500.0,0.0,0.0,0.0,0.0,0.0,13663000.0,0.0,0.0,0.0,736220000.0,298850000.0,122650000.0,9421300.0,14714000.0,16157000.0
1690,C11orf54,123040000.0,388840000.0,144250000.0,196490000.0,417870000.0,163890000.0,375050000.0,527590000.0,381880000.0,111310000.0,137450000.0,92711000.0,84865000.0,142920000.0,47433000.0,78529000.0,69328000.0,77101000.0,76390000.0,56148000.0,63285000.0,67797000.0,121690000.0,84762000.0,97292000.0,57160000.0,93128000.0,89376000.0,138760000.0,121470000.0,107880000.0,62778000.0,46237000.0,53812000.0,56906000.0,54200000.0,57096000.0,34461000.0,135460000.0,142990000.0,188940000.0,55139000.0,75770000.0,41209000.0,32210000.0,107770000.0,94962000.0,36238000.0,60077000.0,24472000.0,25477000.0,12710000.0,6630600.0,71559000.0,73062000.0,6143900.0,86015000.0,124780000.0,130450000.0,58994000.0,57746000.0,30890000.0
1691,GAN,146100000.0,78752000.0,153990000.0,28151000.0,30897000.0,191700000.0,22597000.0,0.0,69562000.0,71063000.0,0.0,27148000.0,0.0,40111000.0,0.0,37437000.0,41256000.0,0.0,8803400.0,0.0,0.0,0.0,0.0,0.0,0.0,9163300.0,8668500.0,9282600.0,79755000.0,0.0,12800000.0,13438000.0,48033000.0,91936000.0,38809000.0,16971000.0,21764000.0,81460000.0,67533000.0,129250000.0,26273000.0,106720000.0,19496000.0,84843000.0,44952000.0,78210000.0,17483000.0,5829500.0,25828000.0,0.0,12146000.0,11832000.0,5660700.0,0.0,0.0,0.0,144930000.0,101960000.0,265510000.0,172220000.0,52950000.0,95114000.0
1692,TP63,185330000.0,174710000.0,105280000.0,497090000.0,483920000.0,187190000.0,41608000.0,0.0,127100000.0,39663000.0,126950000.0,24815000.0,28524000.0,37536000.0,30469000.0,45393000.0,106240000.0,75958000.0,51248000.0,68456000.0,164860000.0,57032000.0,174820000.0,78687000.0,77422000.0,53182000.0,138860000.0,100810000.0,34466000.0,102090000.0,122430000.0,0.0,0.0,37747000.0,12921000.0,64629000.0,48367000.0,98453000.0,65179000.0,150040000.0,60234000.0,145040000.0,73561000.0,115470000.0,152770000.0,50806000.0,36638000.0,91930000.0,42721000.0,58414000.0,21180000.0,69568000.0,38548000.0,34476000.0,20693000.0,0.0,140800000.0,241790000.0,127470000.0,113230000.0,99996000.0,130690000.0
1693,ACBD3,241050000.0,365220000.0,230630000.0,182730000.0,38411000.0,316580000.0,99071000.0,125410000.0,139100000.0,59990000.0,149830000.0,47927000.0,123260000.0,56965000.0,105810000.0,53923000.0,35109000.0,72166000.0,24691000.0,47637000.0,83300000.0,73066000.0,53799000.0,67061000.0,95475000.0,212950000.0,135300000.0,70022000.0,53616000.0,59265000.0,168430000.0,0.0,0.0,20035000.0,19160000.0,15342000.0,26525000.0,224020000.0,94794000.0,129170000.0,381480000.0,333020000.0,477700000.0,324800000.0,257360000.0,195660000.0,74799000.0,292390000.0,30272000.0,153110000.0,23152000.0,260770000.0,34896000.0,79723000.0,20177000.0,0.0,207980000.0,249660000.0,70068000.0,142280000.0,343970000.0,83981000.0
